State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
04,015,AZ,Mohave County,"36,831","31,556","42,106",18.7,16.0,21.4,"13,569","11,193","15,945",33.8,27.9,39.7,"8,944","7,259","10,629",30.7,24.9,36.5,"36,446","35,000","37,892",,,,,,
04,017,AZ,Navajo County,"29,291","25,646","32,936",27.8,24.3,31.3,"11,456","9,565","13,347",36.4,30.4,42.4,"7,542","6,133","8,951",33.3,27.1,39.5,"37,723","35,122","40,324",,,,,,
04,019,AZ,Pima County,"170,806","159,844","181,768",17.8,16.7,18.9,"55,472","49,929","61,015",25.1,22.6,27.6,"36,117","32,012","40,222",22.8,20.2,25.4,"44,293","42,809","45,777",,,,,,
04,021,AZ,Pinal County,"51,500","43,987","59,013",14.4,12.3,16.5,"18,384","14,907","21,861",18.4,14.9,21.9,"12,334","9,830","14,838",17.9,14.3,21.5,"49,833","47,734","51,932",,,,,,
04,023,AZ,Santa Cruz County,"13,247","11,321","15,173",28.0,23.9,32.1,"6,294","5,337","7,251",43.5,36.9,50.1,"4,176","3,468","4,884",38.8,32.2,45.4,"33,952","31,087","36,817",,,,,,
04,025,AZ,Yavapai County,"37,975","33,265","42,685",18.3,16.0,20.6,"11,029","9,123","12,935",28.0,23.2,32.8,"7,123","5,723","8,523",24.7,19.9,29.5,"40,562","38,726","42,398",,,,,,
04,027,AZ,Yuma County,"40,210","34,513","45,907",21.1,18.1,24.1,"17,545","14,386","20,704",32.0,26.2,37.8,"12,565","10,363","14,767",31.6,26.1,37.1,"40,609","38,416","42,802",,,,,,
05,000,AR,Arkansas,"529,710","518,451","540,969",18.7,18.3,19.1,"190,538","184,070","197,006",27.3,26.4,28.2,"124,638","118,946","130,330",24.9,23.8,26.0,"38,413","37,806","39,020","61,985","58,970","65,000",32.0,30.4,33.6
05,001,AR,Arkansas County,"3,477","2,733","4,221",18.6,14.6,22.6,"1,225",923,"1,527",28.3,21.3,35.3,789,588,990,24.8,18.5,31.1,"38,129","34,614","41,644",,,,,,
05,003,AR,Ashley County,"4,200","3,268","5,132",19.4,15.1,23.7,"1,667","1,272","2,062",31.8,24.3,39.3,"1,135",854,"1,416",29.9,22.5,37.3,"37,042","33,865","40,219",,,,,,
05,005,AR,Baxter County,"6,419","5,179","7,659",15.7,12.7,18.7,"1,999","1,522","2,476",27.2,20.7,33.7,"1,388","1,062","1,714",26.0,19.9,32.1,"34,421","32,021","36,821",,,,,,
05,007,AR,Benton County,"22,444","18,681","26,207",10.2,8.5,11.9,"8,543","6,601","10,485",13.9,10.7,17.1,"5,795","4,426","7,164",13.3,10.1,16.5,"52,417","50,263","54,571",,,,,,
05,009,AR,Boone County,"5,819","4,572","7,066",16.0,12.6,19.4,"2,214","1,691","2,737",26.3,20.1,32.5,"1,465","1,113","1,817",23.7,18.0,29.4,"35,532","32,850","38,214",,,,,,
05,011,AR,Bradley County,"3,229","2,659","3,799",28.5,23.5,33.5,"1,149",929,"1,369",43.4,35.1,51.7,721,565,877,38.6,30.2,47.0,"31,047","28,104","33,990",,,,,,
05,013,AR,Calhoun County,804,606,"1,002",15.6,11.8,19.4,244,182,306,22.6,16.9,28.3,167,125,209,20.3,15.1,25.5,"36,955","33,591","40,319",,,,,,
05,015,AR,Carroll County,"4,469","3,506","5,432",16.4,12.9,19.9,"1,613","1,197","2,029",26.5,19.7,33.3,"1,135",847,"1,423",25.4,19.0,31.8,"33,789","30,998","36,580",,,,,,
05,017,AR,Chicot County,"3,396","2,639","4,153",30.7,23.9,37.5,"1,175",895,"1,455",44.1,33.6,54.6,764,571,957,41.0,30.7,51.3,"27,321","24,708","29,934",,,,,,
05,019,AR,Clark County,"4,515","3,584","5,446",22.2,17.6,26.8,"1,247",949,"1,545",28.4,21.6,35.2,830,625,"1,035",26.3,19.8,32.8,"33,433","30,555","36,311",,,,,,
05,021,AR,Clay County,"2,905","2,262","3,548",18.3,14.3,22.3,"1,004",748,"1,260",28.6,21.3,35.9,649,476,822,24.9,18.3,31.5,"31,976","29,364","34,588",,,,,,
05,023,AR,Cleburne County,"4,751","3,901","5,601",18.6,15.3,21.9,"1,473","1,167","1,779",29.1,23.1,35.1,"1,041",833,"1,249",28.1,22.5,33.7,"35,472","32,565","38,379",,,,,,
05,025,AR,Cleveland County,"1,334","1,029","1,639",15.5,12.0,19.0,483,363,603,22.7,17.0,28.4,318,238,398,20.6,15.4,25.8,"40,402","36,654","44,150",,,,,,
05,027,AR,Columbia County,"5,946","4,897","6,995",25.6,21.1,30.1,"1,929","1,538","2,320",35.5,28.3,42.7,"1,261",993,"1,529",31.9,25.1,38.7,"34,538","31,240","37,836",,,,,,
05,029,AR,Conway County,"3,808","2,962","4,654",18.2,14.2,22.2,"1,321","1,004","1,638",26.4,20.1,32.7,864,651,"1,077",24.0,18.1,29.9,"37,475","34,102","40,848",,,,,,
05,031,AR,Craighead County,"19,617","16,934","22,300",21.1,18.2,24.0,"6,492","5,291","7,693",27.3,22.3,32.3,"4,110","3,243","4,977",24.6,19.4,29.8,"37,780","35,311","40,249",,,,,,
05,033,AR,Crawford County,"9,712","7,698","11,726",15.8,12.5,19.1,"3,889","3,013","4,765",24.2,18.7,29.7,"2,630","2,030","3,230",22.3,17.2,27.4,"39,672","36,553","42,791",,,,,,
05,035,AR,Crittenden County,"15,217","13,367","17,067",30.3,26.6,34.0,"6,722","5,907","7,537",45.9,40.3,51.5,"4,403","3,804","5,002",41.6,35.9,47.3,"33,938","31,369","36,507",,,,,,
05,037,AR,Cross County,"3,443","2,684","4,202",19.6,15.3,23.9,"1,292",983,"1,601",29.5,22.4,36.6,869,652,"1,086",26.5,19.9,33.1,"35,080","31,773","38,387",,,,,,
05,039,AR,Dallas County,"1,486","1,111","1,861",19.4,14.5,24.3,572,425,719,33.5,24.9,42.1,386,286,486,31.0,23.0,39.0,"31,350","28,437","34,263",,,,,,
05,041,AR,Desha County,"3,611","2,860","4,362",28.0,22.2,33.8,"1,392","1,077","1,707",41.7,32.2,51.2,951,737,"1,165",40.3,31.2,49.4,"29,586","26,737","32,435",,,,,,
05,043,AR,Drew County,"3,698","2,897","4,499",20.9,16.4,25.4,"1,261",945,"1,577",30.0,22.5,37.5,864,652,"1,076",28.3,21.4,35.2,"34,952","31,874","38,030",,,,,,
05,045,AR,Faulkner County,"16,185","13,901","18,469",14.8,12.7,16.9,"4,761","3,734","5,788",17.4,13.7,21.1,"3,022","2,302","3,742",15.5,11.8,19.2,"46,199","42,581","49,817",,,,,,
05,047,AR,Franklin County,"3,059","2,324","3,794",17.2,13.1,21.3,"1,151",866,"1,436",26.6,20.0,33.2,750,562,938,23.9,17.9,29.9,"38,514","36,140","40,888",,,,,,
05,049,AR,Fulton County,"2,268","1,715","2,821",18.9,14.3,23.5,793,584,"1,002",31.2,23.0,39.4,549,405,693,29.5,21.7,37.3,"30,191","27,738","32,644",,,,,,
05,051,AR,Garland County,"20,502","18,055","22,949",21.7,19.1,24.3,"7,484","6,491","8,477",38.0,33.0,43.0,"4,706","3,958","5,454",33.4,28.1,38.7,"36,690","34,808","38,572",,,,,,
05,053,AR,Grant County,"2,108","1,621","2,595",11.9,9.1,14.7,787,594,980,18.5,14.0,23.0,533,402,664,16.9,12.7,21.1,"45,347","41,048","49,646",,,,,,
05,055,AR,Greene County,"7,058","5,643","8,473",17.0,13.6,20.4,"2,657","2,044","3,270",25.7,19.8,31.6,"1,747","1,337","2,157",23.3,17.8,28.8,"36,391","33,939","38,843",,,,,,
05,057,AR,Hempstead County,"4,861","3,749","5,973",21.8,16.8,26.8,"1,918","1,452","2,384",33.2,25.1,41.3,"1,281",961,"1,601",31.9,23.9,39.9,"31,786","28,801","34,771",,,,,,
05,059,AR,Hot Spring County,"4,778","3,527","6,029",15.3,11.3,19.3,"1,917","1,414","2,420",26.4,19.5,33.3,"1,323",980,"1,666",25.3,18.7,31.9,"37,243","34,127","40,359",,,,,,
05,061,AR,Howard County,"2,862","2,315","3,409",21.0,17.0,25.0,"1,089",844,"1,334",30.5,23.6,37.4,714,544,884,28.1,21.4,34.8,"32,543","29,722","35,364",,,,,,
05,063,AR,Independence County,"6,490","5,394","7,586",18.2,15.1,21.3,"2,342","1,889","2,795",27.2,21.9,32.5,"1,482","1,165","1,799",24.3,19.1,29.5,"35,888","33,325","38,451",,,,,,
05,065,AR,Izard County,"2,403","1,814","2,992",18.6,14.0,23.2,830,619,"1,041",32.2,24.0,40.4,563,418,708,29.2,21.7,36.7,"29,883","27,183","32,583",,,,,,
05,067,AR,Jackson County,"4,120","3,328","4,912",25.8,20.8,30.8,"1,315","1,024","1,606",35.9,28.0,43.8,886,688,"1,084",33.3,25.8,40.8,"30,405","27,530","33,280",,,,,,
05,069,AR,Jefferson County,"16,248","13,758","18,738",22.7,19.2,26.2,"6,151","5,032","7,270",34.1,27.9,40.3,"4,025","3,198","4,852",30.6,24.3,36.9,"35,092","32,439","37,745",,,,,,
05,071,AR,Johnson County,"5,469","4,574","6,364",21.9,18.3,25.5,"1,951","1,566","2,336",31.3,25.1,37.5,"1,187",920,"1,454",26.8,20.8,32.8,"32,326","29,479","35,173",,,,,,
05,073,AR,Lafayette County,"1,735","1,332","2,138",23.2,17.8,28.6,613,459,767,35.8,26.8,44.8,414,310,518,32.8,24.5,41.1,"29,084","26,360","31,808",,,,,,
05,075,AR,Lawrence County,"3,756","2,965","4,547",22.4,17.7,27.1,"1,372","1,067","1,677",35.2,27.4,43.0,939,730,"1,148",32.5,25.3,39.7,"32,869","30,194","35,544",,,,,,
05,077,AR,Lee County,"3,235","2,513","3,957",37.5,29.1,45.9,976,739,"1,213",46.1,34.9,57.3,652,493,811,43.2,32.7,53.7,"25,944","23,421","28,467",,,,,,
05,079,AR,Lincoln County,"3,032","2,376","3,688",28.5,22.3,34.7,884,682,"1,086",32.7,25.2,40.2,599,463,735,30.0,23.2,36.8,"35,070","31,879","38,261",,,,,,
05,081,AR,Little River County,"2,316","1,805","2,827",17.8,13.9,21.7,805,615,995,26.0,19.9,32.1,530,403,657,23.0,17.5,28.5,"37,260","34,717","39,803",,,,,,
05,083,AR,Logan County,"3,729","2,801","4,657",17.1,12.8,21.4,"1,475","1,093","1,857",28.2,20.9,35.5,"1,010",749,"1,271",25.9,19.2,32.6,"36,015","33,056","38,974",,,,,,
05,085,AR,Lonoke County,"8,415","6,888","9,942",12.4,10.1,14.7,"3,268","2,545","3,991",17.5,13.6,21.4,"2,154","1,666","2,642",15.6,12.1,19.1,"50,021","46,330","53,712",,,,,,
05,087,AR,Madison County,"3,008","2,336","3,680",19.3,15.0,23.6,"1,106",846,"1,366",29.7,22.7,36.7,736,558,914,26.9,20.4,33.4,"34,547","31,453","37,641",,,,,,
05,089,AR,Marion County,"3,207","2,485","3,929",19.5,15.1,23.9,"1,064",799,"1,329",36.4,27.3,45.5,722,540,904,33.6,25.1,42.1,"31,438","28,660","34,216",,,,,,
05,091,AR,Miller County,"8,454","6,924","9,984",20.1,16.5,23.7,"3,193","2,521","3,865",30.9,24.4,37.4,"2,079","1,593","2,565",28.8,22.1,35.5,"37,806","34,733","40,879",,,,,,
05,093,AR,Mississippi County,"11,349","9,508","13,190",25.0,20.9,29.1,"4,635","3,717","5,553",36.2,29.0,43.4,"3,142","2,494","3,790",33.9,26.9,40.9,"32,169","29,391","34,947",,,,,,
05,095,AR,Monroe County,"2,130","1,685","2,575",26.6,21.0,32.2,669,502,836,36.9,27.7,46.1,451,338,564,34.1,25.5,42.7,"28,637","25,920","31,354",,,,,,
05,097,AR,Montgomery County,"2,073","1,628","2,518",22.2,17.4,27.0,689,524,854,35.2,26.8,43.6,461,347,575,32.1,24.2,40.0,"32,032","28,950","35,114",,,,,,
05,099,AR,Nevada County,"2,219","1,786","2,652",25.2,20.3,30.1,806,639,973,38.4,30.4,46.4,532,418,646,35.6,28.0,43.2,"32,896","30,041","35,751",,,,,,
05,101,AR,Newton County,"1,920","1,506","2,334",23.3,18.3,28.3,637,480,794,37.1,28.0,46.2,439,331,547,34.2,25.8,42.6,"30,965","28,013","33,917",,,,,,
05,103,AR,Ouachita County,"5,212","3,984","6,440",20.3,15.5,25.1,"1,886","1,419","2,353",31.2,23.5,38.9,"1,258",942,"1,574",29.7,22.2,37.2,"35,971","32,788","39,154",,,,,,
05,105,AR,Perry County,"1,732","1,328","2,136",16.8,12.9,20.7,630,470,790,26.6,19.8,33.4,427,318,536,24.5,18.2,30.8,"39,054","35,547","42,561",,,,,,
05,107,AR,Phillips County,"7,697","6,444","8,950",36.0,30.1,41.9,"3,106","2,575","3,637",51.8,42.9,60.7,"2,165","1,814","2,516",50.0,41.9,58.1,"26,933","24,428","29,438",,,,,,
05,109,AR,Pike County,"2,345","1,874","2,816",21.2,16.9,25.5,880,679,"1,081",32.3,24.9,39.7,580,441,719,29.1,22.1,36.1,"31,569","28,985","34,153",,,,,,
05,111,AR,Poinsett County,"6,559","5,467","7,651",27.1,22.6,31.6,"2,287","1,812","2,762",39.0,30.9,47.1,"1,523","1,201","1,845",35.7,28.2,43.2,"32,130","29,485","34,775",,,,,,
05,113,AR,Polk County,"4,670","3,764","5,576",22.8,18.4,27.2,"1,743","1,365","2,121",36.0,28.2,43.8,"1,174",914,"1,434",32.8,25.5,40.1,"29,938","27,431","32,445",,,,,,
05,115,AR,Pope County,"10,357","8,309","12,405",17.7,14.2,21.2,"3,467","2,737","4,197",24.8,19.6,30.0,"2,163","1,664","2,662",21.9,16.8,27.0,"39,040","35,878","42,202",,,,,,
05,117,AR,Prairie County,"1,563","1,209","1,917",18.3,14.2,22.4,545,409,681,29.2,21.9,36.5,371,278,464,26.5,19.8,33.2,"36,898","33,615","40,181",,,,,,
05,119,AR,Pulaski County,"64,502","58,070","70,934",17.1,15.4,18.8,"22,937","19,873","26,001",25.3,21.9,28.7,"14,671","12,443","16,899",23.0,19.5,26.5,"44,733","42,826","46,640",,,,,,
05,121,AR,Randolph County,"3,380","2,601","4,159",19.2,14.8,23.6,"1,257",948,"1,566",31.4,23.7,39.1,860,648,"1,072",29.5,22.2,36.8,"33,401","30,469","36,333",,,,,,
05,123,AR,St. Francis County,"7,875","6,302","9,448",32.7,26.2,39.2,"3,065","2,445","3,685",47.0,37.5,56.5,"2,020","1,592","2,448",43.6,34.4,52.8,"29,825","27,130","32,520",,,,,,
05,125,AR,Saline County,"10,222","8,166","12,278",9.6,7.7,11.5,"3,736","2,847","4,625",14.5,11.1,17.9,"2,349","1,740","2,958",12.5,9.3,15.7,"53,430","50,417","56,443",,,,,,
05,127,AR,Scott County,"2,499","1,923","3,075",22.5,17.3,27.7,"1,020",768,"1,272",36.2,27.2,45.2,660,494,826,31.7,23.7,39.7,"29,633","26,814","32,452",,,,,,
05,129,AR,Searcy County,"1,917","1,439","2,395",23.7,17.8,29.6,691,511,871,42.0,31.1,52.9,483,357,609,39.4,29.1,49.7,"27,896","25,677","30,115",,,,,,
05,131,AR,Sebastian County,"25,412","22,412","28,412",20.5,18.1,22.9,"9,624","8,131","11,117",30.9,26.1,35.7,"6,055","5,006","7,104",27.4,22.7,32.1,"38,724","36,685","40,763",,,,,,
05,133,AR,Sevier County,"3,976","3,228","4,724",23.5,19.1,27.9,"1,589","1,236","1,942",31.8,24.7,38.9,997,750,"1,244",28.6,21.5,35.7,"35,279","32,706","37,852",,,,,,
05,135,AR,Sharp County,"4,270","3,548","4,992",25.1,20.9,29.3,"1,430","1,123","1,737",39.3,30.9,47.7,957,743,"1,171",35.3,27.4,43.2,"28,933","26,354","31,512",,,,,,
05,137,AR,Stone County,"2,744","2,167","3,321",22.4,17.7,27.1,944,720,"1,168",37.5,28.6,46.4,639,481,797,35.1,26.4,43.8,"29,182","26,602","31,762",,,,,,
05,139,AR,Union County,"8,877","7,415","10,339",21.6,18.0,25.2,"3,284","2,649","3,919",33.0,26.6,39.4,"2,131","1,677","2,585",29.7,23.4,36.0,"36,934","33,849","40,019",,,,,,
05,141,AR,Van Buren County,"3,547","2,855","4,239",20.9,16.8,25.0,"1,144",895,"1,393",33.2,26.0,40.4,752,580,924,29.4,22.7,36.1,"32,142","29,632","34,652",,,,,,
05,143,AR,Washington County,"38,428","34,857","41,999",19.6,17.8,21.4,"12,567","10,768","14,366",24.7,21.2,28.2,"7,899","6,650","9,148",22.3,18.8,25.8,"39,692","37,693","41,691",,,,,,
05,145,AR,White County,"12,362","10,222","14,502",16.7,13.8,19.6,"4,038","3,083","4,993",22.3,17.0,27.6,"2,725","2,062","3,388",20.9,15.8,26.0,"39,974","36,686","43,262",,,,,,
05,147,AR,Woodruff County,"1,843","1,455","2,231",25.9,20.5,31.3,708,565,851,43.4,34.6,52.2,462,360,564,38.3,29.8,46.8,"27,003","24,487","29,519",,,,,,
05,149,AR,Yell County,"4,435","3,555","5,315",20.3,16.3,24.3,"1,719","1,328","2,110",30.2,23.3,37.1,"1,154",888,"1,420",28.1,21.6,34.6,"33,522","30,621","36,423",,,,,,
06,000,CA,California,"5,785,036","5,732,381","5,837,691",15.8,15.7,15.9,"2,012,723","1,979,594","2,045,852",22.0,21.6,22.4,"1,382,859","1,353,694","1,412,024",20.8,20.4,21.2,"57,664","57,316","58,012","588,090","573,739","602,441",23.7,23.1,24.3
06,001,CA,Alameda County,"200,273","185,384","215,162",13.5,12.5,14.5,"57,722","51,479","63,965",17.2,15.3,19.1,"40,580","36,033","45,127",17.0,15.1,18.9,"66,937","65,510","68,364",,,,,,
06,003,CA,Alpine County,196,150,242,16.9,12.9,20.9,77,58,96,29.2,21.9,36.5,51,38,64,26.7,19.9,33.5,"44,241","39,968","48,514",,,,,,
06,005,CA,Amador County,"4,286","3,409","5,163",12.8,10.2,15.4,"1,039",794,"1,284",17.0,13.0,21.0,701,536,866,14.9,11.4,18.4,"49,516","45,821","53,211",,,,,,
06,007,CA,Butte County,"43,392","38,600","48,184",20.1,17.9,22.3,"11,339","9,308","13,370",25.1,20.6,29.6,"7,528","6,066","8,990",22.9,18.4,27.4,"41,168","39,227","43,109",,,,,,
06,009,CA,Calaveras County,"4,996","3,771","6,221",11.1,8.4,13.8,"1,573","1,185","1,961",18.3,13.8,22.8,"1,077",816,"1,338",16.3,12.4,20.2,"50,745","47,183","54,307",,,,,,
06,011,CA,Colusa County,"3,161","2,528","3,794",14.9,11.9,17.9,"1,453","1,147","1,759",22.9,18.1,27.7,955,741,"1,169",21.2,16.5,25.9,"44,981","41,129","48,833",,,,,,
06,013,CA,Contra Costa County,"97,544","88,059","107,029",9.3,8.4,10.2,"32,851","28,787","36,915",12.7,11.1,14.3,"21,460","18,412","24,508",11.2,9.6,12.8,"73,678","71,878","75,478",,,,,,
06,015,CA,Del Norte County,"5,824","4,671","6,977",23.5,18.9,28.1,"1,830","1,419","2,241",30.6,23.7,37.5,"1,191",906,"1,476",27.8,21.1,34.5,"35,438","32,385","38,491",,,,,,
06,017,CA,El Dorado County,"16,825","14,016","19,634",9.4,7.8,11.0,"4,717","3,706","5,728",11.6,9.1,14.1,"3,204","2,548","3,860",10.3,8.2,12.4,"65,201","61,764","68,638",,,,,,
06,019,CA,Fresno County,"245,330","233,305","257,355",26.8,25.5,28.1,"104,798","98,530","111,066",38.2,35.9,40.5,"70,841","66,000","75,682",36.2,33.7,38.7,"44,869","43,721","46,017",,,,,,
06,021,CA,Glenn County,"4,890","3,890","5,890",17.6,14.0,21.2,"1,992","1,530","2,454",25.6,19.7,31.5,"1,344","1,024","1,664",24.0,18.3,29.7,"40,859","37,106","44,612",,,,,,
06,023,CA,Humboldt County,"23,752","20,791","26,713",18.0,15.8,20.2,"5,820","4,572","7,068",22.0,17.3,26.7,"3,912","2,969","4,855",21.0,15.9,26.1,"38,254","36,328","40,180",,,,,,
06,025,CA,Imperial County,"36,666","31,844","41,488",22.3,19.4,25.2,"16,157","13,700","18,614",31.8,27.0,36.6,"11,318","9,569","13,067",30.4,25.7,35.1,"39,261","36,732","41,790",,,,,,
06,027,CA,Inyo County,"2,535","2,039","3,031",13.9,11.2,16.6,793,616,970,20.5,15.9,25.1,513,392,634,18.3,14.0,22.6,"44,507","40,479","48,535",,,,,,
06,029,CA,Kern County,"172,531","161,285","183,777",21.4,20.0,22.8,"76,107","70,266","81,948",30.3,28.0,32.6,"50,901","46,612","55,190",28.6,26.2,31.0,"45,045","43,214","46,876",,,,,,
06,031,CA,Kings County,"29,606","25,619","33,593",22.5,19.5,25.5,"12,484","10,854","14,114",29.7,25.8,33.6,"8,185","7,046","9,324",28.0,24.1,31.9,"44,020","41,087","46,953",,,,,,
06,033,CA,Lake County,"13,438","11,248","15,628",21.0,17.6,24.4,"3,969","3,164","4,774",29.8,23.8,35.8,"2,635","2,078","3,192",27.2,21.4,33.0,"35,914","33,083","38,745",,,,,,
06,035,CA,Lassen County,"4,198","3,191","5,205",16.8,12.8,20.8,"1,144",872,"1,416",18.7,14.2,23.2,766,585,947,17.0,13.0,21.0,"50,093","45,823","54,363",,,,,,
06,037,CA,Los Angeles County,"1,699,264","1,659,916","1,738,612",17.6,17.2,18.0,"578,160","558,330","597,990",24.5,23.7,25.3,"407,450","392,710","422,190",23.7,22.8,24.6,"52,595","51,980","53,210",,,,,,
06,039,CA,Madera County,"30,912","26,193","35,631",21.7,18.4,25.0,"13,394","11,127","15,661",31.7,26.3,37.1,"8,491","6,803","10,179",28.1,22.5,33.7,"43,596","40,117","47,075",,,,,,
06,041,CA,Marin County,"22,456","18,863","26,049",9.2,7.7,10.7,"5,609","4,543","6,675",10.9,8.8,13.0,"3,750","3,032","4,468",9.9,8.0,11.8,"82,383","77,154","87,612",,,,,,
06,043,CA,Mariposa County,"2,665","2,124","3,206",14.8,11.8,17.8,718,556,880,22.3,17.3,27.3,495,382,608,20.3,15.7,24.9,"42,222","38,197","46,247",,,,,,
06,045,CA,Mendocino County,"16,976","14,148","19,804",19.6,16.3,22.9,"5,402","4,272","6,532",28.6,22.6,34.6,"3,561","2,766","4,356",26.2,20.3,32.1,"40,339","37,295","43,383",,,,,,
06,047,CA,Merced County,"58,212","52,399","64,025",23.1,20.8,25.4,"25,055","22,143","27,967",31.4,27.8,35.0,"16,834","14,735","18,933",29.2,25.6,32.8,"41,730","39,386","44,074",,,,,,
06,049,CA,Modoc County,"2,061","1,677","2,445",21.9,17.8,26.0,664,530,798,32.5,26.0,39.0,434,339,529,29.1,22.7,35.5,"34,579","31,296","37,862",,,,,,
06,051,CA,Mono County,"1,530","1,172","1,888",10.8,8.3,13.3,448,341,555,15.0,11.4,18.6,302,230,374,14.6,11.1,18.1,"52,768","47,652","57,884",,,,,,
06,053,CA,Monterey County,"68,031","61,113","74,949",17.1,15.4,18.8,"28,298","24,923","31,673",25.9,22.8,29.0,"19,230","16,769","21,691",25.0,21.8,28.2,"53,735","51,457","56,013",,,,,,
06,055,CA,Napa County,"14,189","11,771","16,607",10.7,8.9,12.5,"4,563","3,612","5,514",14.7,11.6,17.8,"3,037","2,382","3,692",13.3,10.4,16.2,"62,893","59,417","66,369",,,,,,
06,057,CA,Nevada County,"11,456","9,671","13,241",11.7,9.9,13.5,"3,235","2,590","3,880",17.3,13.8,20.8,"2,197","1,742","2,652",15.4,12.2,18.6,"54,154","51,429","56,879",,,,,,
06,059,CA,Orange County,"363,924","346,057","381,791",12.2,11.6,12.8,"118,904","109,884","127,924",16.4,15.2,17.6,"83,620","77,101","90,139",15.7,14.5,16.9,"70,727","69,836","71,618",,,,,,
06,061,CA,Placer County,"31,489","28,294","34,684",9.1,8.2,10.0,"9,054","7,570","10,538",10.7,8.9,12.5,"6,389","5,371","7,407",10.1,8.5,11.7,"68,330","65,078","71,582",,,,,,
06,063,CA,Plumas County,"3,012","2,491","3,533",15.3,12.6,18.0,783,607,959,22.3,17.3,27.3,530,410,650,20.2,15.6,24.8,"41,421","37,845","44,997",,,,,,
06,065,CA,Riverside County,"354,768","335,070","374,466",16.4,15.5,17.3,"143,511","134,246","152,776",23.4,21.9,24.9,"99,016","91,935","106,097",22.0,20.4,23.6,"53,981","52,783","55,179",,,,,,
06,067,CA,Sacramento County,"234,470","219,377","249,563",16.7,15.6,17.8,"84,466","77,191","91,741",23.6,21.6,25.6,"57,656","52,222","63,090",22.4,20.3,24.5,"52,655","51,447","53,863",,,,,,
06,069,CA,San Benito County,"7,010","5,584","8,436",12.7,10.1,15.3,"2,777","2,140","3,414",17.4,13.4,21.4,"1,941","1,510","2,372",16.4,12.8,20.0,"58,194","53,766","62,622",,,,,,
06,071,CA,San Bernardino County,"362,099","340,983","383,215",18.1,17.0,19.2,"144,956","133,394","156,518",24.7,22.7,26.7,"98,047","89,253","106,841",22.9,20.8,25.0,"52,270","51,080","53,460",,,,,,
06,073,CA,San Diego County,"445,556","425,483","465,629",14.8,14.1,15.5,"136,770","127,245","146,295",19.1,17.8,20.4,"94,299","86,977","101,621",18.4,17.0,19.8,"59,759","58,702","60,816",,,,,,
06,075,CA,San Francisco County,"100,910","92,005","109,815",12.8,11.7,13.9,"15,392","12,177","18,607",14.7,11.6,17.8,"10,434","8,191","12,677",14.9,11.7,18.1,"70,883","68,656","73,110",,,,,,
06,077,CA,San Joaquin County,"128,331","118,045","138,617",19.0,17.5,20.5,"51,509","46,332","56,686",26.0,23.4,28.6,"35,230","31,756","38,704",24.5,22.1,26.9,"49,742","48,311","51,173",,,,,,
06,079,CA,San Luis Obispo County,"36,179","31,943","40,415",14.3,12.6,16.0,"7,527","5,889","9,165",15.1,11.8,18.4,"5,228","4,105","6,351",14.3,11.2,17.4,"53,620","51,207","56,033",,,,,,
06,081,CA,San Mateo County,"49,908","43,732","56,084",7.0,6.1,7.9,"13,301","10,648","15,954",8.5,6.8,10.2,"8,510","6,606","10,414",7.7,6.0,9.4,"82,413","80,272","84,554",,,,,,
06,083,CA,Santa Barbara County,"72,112","65,900","78,324",17.7,16.2,19.2,"20,762","17,554","23,970",21.7,18.3,25.1,"13,360","10,964","15,756",19.5,16.0,23.0,"56,243","54,087","58,399",,,,,,
06,085,CA,Santa Clara County,"186,051","173,255","198,847",10.6,9.9,11.3,"56,661","51,333","61,989",13.3,12.0,14.6,"38,002","34,115","41,889",12.6,11.3,13.9,"84,627","82,907","86,347",,,,,,
06,087,CA,Santa Cruz County,"36,174","31,191","41,157",14.2,12.2,16.2,"10,308","8,373","12,243",19.0,15.4,22.6,"7,112","5,738","8,486",18.1,14.6,21.6,"60,247","57,765","62,729",,,,,,
06,089,CA,Shasta County,"31,766","27,659","35,873",18.2,15.8,20.6,"9,769","8,091","11,447",25.4,21.0,29.8,"6,522","5,334","7,710",23.1,18.9,27.3,"41,058","39,380","42,736",,,,,,
06,091,CA,Sierra County,427,331,523,13.4,10.4,16.4,103,80,126,18.9,14.7,23.1,72,56,88,18.0,14.1,21.9,"42,800","38,657","46,943",,,,,,
06,093,CA,Siskiyou County,"9,558","8,231","10,885",21.5,18.5,24.5,"2,795","2,243","3,347",30.7,24.6,36.8,"1,845","1,475","2,215",27.8,22.2,33.4,"36,001","33,099","38,903",,,,,,
